Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20240708063102 2024-07-08 6:39:09.466048500 AM,31.11594083,53.20611315,1651.682,USER,Fixed,Corrected,None,68, ,BYCODE(0), ,0.014,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:39, , , , ,1.433,0.666,1.269, , , , 
 ,20240707125052 2024-07-07 1:01:02.367395400 PM,31.11055557,53.17886186,1668.605,USER,Fixed,Corrected,None,164, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:01, , , , ,1.388,0.689,1.205, , , , 
 ,20240707125052 2024-07-07 1:03:56.050164700 PM,31.11097491,53.18048059,1668.497,USER,Fixed,Corrected,None,241, ,BYCODE(0), ,0.014,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:03, , , , ,1.397,0.688,1.216, , , , 
 ,20240707135042 2024-07-07 1:56:39.654663600 PM,31.11324772,53.19705927,1659.595,USER,Fixed,Corrected,None,69, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:56, , , , ,1.74,0.687,1.598, , , , 
 ,20240707135042 2024-07-07 1:59:38.505175800 PM,31.11335718,53.20049973,1659.112,USER,Fixed,Corrected,None,149, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:59, , , , ,1.721,0.665,1.588, , , , 
 ,20240707131547 2024-07-07 1:32:02.870149900 PM,31.11223216,53.19336662,1666.444,USER,Fixed,Corrected,None,341, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:32, , , , ,1.488,0.669,1.329, , , , 
 ,20240707135042 2024-07-07 2:10:17.000082000 PM,31.11568166,53.20335789,1659.613,USER,Fixed,Corrected,None,439, ,BYCODE(0), ,0.014,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:10, , , , ,2.272,0.705,2.159, , , , 
 ,20240707131547 2024-07-07 1:29:56.817014700 PM,31.11184474,53.19321607,1665.485,USER,Fixed,Corrected,None,283, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:29, , , , ,1.481,0.669,1.321, , , , 
 ,20240708063102 2024-07-08 6:48:34.521519200 AM,31.11730663,53.21146642,1651.655,USER,Fixed,Corrected,None,325, ,BYCODE(0), ,0.014,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:48, , , , ,2.018,0.768,1.866, , , , 
 ,20240707131547 2024-07-07 1:21:42.118295400 PM,31.11069711,53.18706831,1665.392,USER,Fixed,Corrected,None,69, ,BYCODE(0), ,0.015,0.01,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:21, , , , ,1.387,0.656,1.223, , , , 
 ,20240707135042 2024-07-07 2:06:26.348462300 PM,31.11430803,53.20592419,1659.275,USER,Fixed,Corrected,None,332, ,BYCODE(0), ,0.015,0.014,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:06, , , , ,2.257,0.705,2.144, , , , 
 ,20240708063102 2024-07-08 6:43:40.805692700 AM,31.11608643,53.2113349,1652.366,USER,Fixed,Corrected,None,191, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:43, , , , ,1.587,0.702,1.423, , , , 
 ,20240707125052 2024-07-07 1:02:21.905692100 PM,31.11077651,53.17963659,1670.468,USER,Fixed,Corrected,None,199, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:02, , , , ,1.392,0.688,1.21, , , , 
 ,20240708063102 2024-07-08 6:39:11.467528300 AM,31.11598361,53.20590921,1651.701,USER,Fixed,Corrected,None,69, ,BYCODE(0), ,0.014,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:39, , , , ,1.433,0.667,1.269, , , , 
 ,20240707131547 2024-07-07 1:28:00.972961200 PM,31.11268348,53.1868584,1665.179,USER,Fixed,Corrected,None,235, ,BYCODE(0), ,0.015,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:28, , , , ,1.473,0.67,1.312, , , , 
 ,20240707131547 2024-07-07 1:23:05.715114400 PM,31.1124653,53.18234009,1665.164,USER,Fixed,Corrected,None,105, ,BYCODE(0), ,0.014,0.01,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:23, , , , ,1.392,0.656,1.228, , , , 
 ,20240707131547 2024-07-07 1:36:51.305513100 PM,31.11388068,53.19513084,1665.551,USER,Fixed,Corrected,None,461, ,BYCODE(0), ,0.015,0.012,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:36, , , , ,1.43,0.635,1.281, , , , 
 ,20240707131547 2024-07-07 1:19:15.663768300 PM,31.11051465,53.18543541,1664.948,USER,Fixed,Corrected,None,3, ,BYCODE(0), ,0.015,0.01,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:19, , , , ,1.521,0.723,1.338, , , , 
 ,20240707135042 2024-07-07 1:53:55.616562600 PM,31.11204629,53.19530264,1659.181,USER,Fixed,Corrected,None,4, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:53, , , , ,1.732,0.686,1.59, , , , 
 ,20240708063102 2024-07-08 6:48:36.514682500 AM,31.11734915,53.2112629,1651.678,USER,Fixed,Corrected,None,326, ,BYCODE(0), ,0.014,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:48, , , , ,2.018,0.768,1.866, , , , 
 ,20240707135042 2024-07-07 2:10:18.989318600 PM,31.11572417,53.20315492,1659.498,USER,Fixed,Corrected,None,440, ,BYCODE(0), ,0.014,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:10, , , , ,2.271,0.705,2.159, , , , 
 ,20240707125052 2024-07-07 12:55:16.123173700 PM,31.11064647,53.17372273,1668.859,USER,Fixed,Corrected,None,6, ,BYCODE(0), ,0.014,0.009,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 12:55, , , , ,1.361,0.687,1.175, , , , 
 ,20240707135042 2024-07-07 1:59:40.523947500 PM,31.11331411,53.20070582,1659.241,USER,Fixed,Corrected,None,150, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:59, , , , ,1.721,0.665,1.588, , , , 
 ,20240708063102 2024-07-08 6:43:42.803094400 AM,31.11604506,53.21153735,1652.364,USER,Fixed,Corrected,None,192, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:43, , , , ,1.587,0.702,1.423, , , , 
 ,20240707135042 2024-07-07 2:02:55.472582100 PM,31.11354746,53.20357011,1659.588,USER,Fixed,Corrected,None,238, ,BYCODE(0), ,0.015,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:02, , , , ,2.214,0.706,2.099, , , , 
 ,20240707135042 2024-07-07 1:56:41.643860100 PM,31.11320354,53.19726197,1660.015,USER,Fixed,Corrected,None,70, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:56, , , , ,1.74,0.687,1.598, , , , 
 ,20240708063102 2024-07-08 6:39:13.490350700 AM,31.11602689,53.20570335,1651.733,USER,Fixed,Corrected,None,70, ,BYCODE(0), ,0.014,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:39, , , , ,1.433,0.667,1.269, , , , 
 ,20240707135042 2024-07-07 2:06:28.377168700 PM,31.11435168,53.20571747,1659.318,USER,Fixed,Corrected,None,333, ,BYCODE(0), ,0.015,0.014,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:06, , , , ,2.257,0.705,2.144, , , , 
 ,20240707131547 2024-07-07 1:34:22.124237300 PM,31.11309159,53.19331799,1666.418,USER,Fixed,Corrected,None,401, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:34, , , , ,1.415,0.634,1.265, , , , 
 ,20240707114837 2024-07-07 12:09:14.626846300 PM,31.11032405,53.17491982,1675.399,USER,Fixed,Corrected,None,406, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 12:09, , , , ,1.771,0.772,1.594, , , , 
 ,20240708063102 2024-07-08 6:48:38.507859700 AM,31.11739174,53.2110599,1651.734,USER,Fixed,Corrected,None,327, ,BYCODE(0), ,0.014,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:48, , , , ,2.018,0.768,1.866, , , , 
 ,20240707131547 2024-07-07 1:26:14.857501500 PM,31.11231327,53.18665662,1666.628,USER,Fixed,Corrected,None,187, ,BYCODE(0), ,0.015,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:26, , , , ,1.466,0.67,1.303, , , , 
 ,20240707131547 2024-07-07 1:24:36.804159400 PM,31.1111791,53.18932536,1665.137,USER,Fixed,Corrected,None,143, ,BYCODE(0), ,0.015,0.011,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:24, , , , ,1.458,0.671,1.294, , , , 
 ,20240707131547 2024-07-07 1:32:04.863750900 PM,31.11217883,53.19356602,1666.408,USER,Fixed,Corrected,None,342, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:32, , , , ,1.488,0.669,1.329, , , , 
 ,20240708063102 2024-07-08 6:43:44.794442200 AM,31.11600182,53.21174108,1652.338,USER,Fixed,Corrected,None,193, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:43, , , , ,1.587,0.702,1.424, , , , 
 ,20240707135042 2024-07-07 2:10:20.982571400 PM,31.1157667,53.20295223,1659.529,USER,Fixed,Corrected,None,441, ,BYCODE(0), ,0.014,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:10, , , , ,2.271,0.705,2.159, , , , 
 ,20240707125052 2024-07-07 1:04:50.283234800 PM,31.1116901,53.17938442,1668.43,USER,Fixed,Corrected,None,263, ,BYCODE(0), ,0.014,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:04, , , , ,1.375,0.688,1.191, , , , 
 ,20240707131547 2024-07-07 1:29:58.839888100 PM,31.11189913,53.1930123,1665.301,USER,Fixed,Corrected,None,284, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:29, , , , ,1.481,0.669,1.321, , , , 
 ,20240707125052 2024-07-07 1:03:07.440683100 PM,31.10967033,53.18380564,1670.491,USER,Fixed,Corrected,None,220, ,BYCODE(0), ,0.014,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:03, , , , ,1.395,0.688,1.213, , , , 
 ,20240708063102 2024-07-08 6:39:15.479482900 AM,31.11606923,53.20550044,1651.721,USER,Fixed,Corrected,None,71, ,BYCODE(0), ,0.014,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:39, , , , ,1.434,0.667,1.269, , , , 
 ,20240707131547 2024-07-07 1:36:53.286433900 PM,31.11393422,53.19493092,1665.461,USER,Fixed,Corrected,None,462, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:36, , , , ,1.43,0.635,1.281, , , , 
 ,20240708063102 2024-07-08 6:48:40.492899900 AM,31.11743441,53.21085791,1651.729,USER,Fixed,Corrected,None,328, ,BYCODE(0), ,0.014,0.01,0.012,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:48, , , , ,2.018,0.768,1.866, , , , 
 ,20240707135042 2024-07-07 1:59:42.517323500 PM,31.11327191,53.20090875,1659.236,USER,Fixed,Corrected,None,151, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:59, , , , ,1.721,0.665,1.588, , , , 
 ,20240707135042 2024-07-07 2:06:30.370605500 PM,31.11439423,53.20551494,1659.435,USER,Fixed,Corrected,None,334, ,BYCODE(0), ,0.015,0.014,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:06, , , , ,2.258,0.705,2.145, , , , 
 ,20240707135042 2024-07-07 1:53:57.611970400 PM,31.11208372,53.19550806,1659.25,USER,Fixed,Corrected,None,5, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:53, , , , ,1.732,0.686,1.59, , , , 
 ,20240707135042 2024-07-07 1:56:43.631088500 PM,31.11316056,53.19746393,1660.225,USER,Fixed,Corrected,None,71, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:56, , , , ,1.74,0.687,1.599, , , , 
 ,20240708063102 2024-07-08 6:43:46.798612600 AM,31.11595913,53.21194574,1652.376,USER,Fixed,Corrected,None,194, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:43, , , , ,1.588,0.702,1.424, , , , 
 ,20240707125052 2024-07-07 12:58:35.040941000 PM,31.11119444,53.17484854,1667.872,USER,Fixed,Corrected,None,96, ,BYCODE(0), ,0.014,0.009,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 12:58, , , , ,1.377,0.688,1.193, , , , 
 ,20240707125052 2024-07-07 1:00:28.363742100 PM,31.10965066,53.18227434,1667.879,USER,Fixed,Corrected,None,147, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:00, , , , ,1.385,0.689,1.202, , , , 
 ,20240707135042 2024-07-07 2:10:22.971664000 PM,31.11580939,53.20274917,1659.586,USER,Fixed,Corrected,None,442, ,BYCODE(0), ,0.014,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:10, , , , ,2.271,0.705,2.159, , , , 
 ,20240707131547 2024-07-07 1:28:02.978806500 PM,31.11273695,53.18665696,1665.248,USER,Fixed,Corrected,None,236, ,BYCODE(0), ,0.015,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:28, , , , ,1.474,0.67,1.313, , , , 
 ,20240707131547 2024-07-07 1:34:24.153048800 PM,31.11303752,53.19352167,1666.535,USER,Fixed,Corrected,None,402, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:34, , , , ,1.415,0.634,1.266, , , , 
 ,20240708063102 2024-07-08 6:48:42.536358400 AM,31.11747825,53.21064965,1651.664,USER,Fixed,Corrected,None,329, ,BYCODE(0), ,0.014,0.01,0.012,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:48, , , , ,2.018,0.768,1.867, , , , 
 ,20240708063102 2024-07-08 6:39:17.470712900 AM,31.1161117,53.20529748,1651.717,USER,Fixed,Corrected,None,72, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:39, , , , ,1.434,0.667,1.269, , , , 
 ,20240707131547 2024-07-07 1:20:27.166455300 PM,31.11216985,53.18059134,1666.031,USER,Fixed,Corrected,None,36, ,BYCODE(0), ,0.015,0.01,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:20, , , , ,1.52,0.722,1.337, , , , 
 ,20240707135042 2024-07-07 2:02:59.196825300 PM,31.11358862,53.20380218,1659.299,USER,Fixed,Corrected,None,239, ,BYCODE(0), ,0.015,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:02, , , , ,2.215,0.706,2.1, , , , 
 ,20240707125052 2024-07-07 1:06:52.365969900 PM,31.11173221,53.1808131,1668.291,USER,Fixed,Corrected,None,319, ,BYCODE(0), ,0.014,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:06, , , , ,1.493,0.725,1.305, , , , 
 ,20240707131547 2024-07-07 1:21:44.111625900 PM,31.11073242,53.18727236,1665.761,USER,Fixed,Corrected,None,70, ,BYCODE(0), ,0.015,0.01,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:21, , , , ,1.387,0.656,1.223, , , , 
 ,20240708063102 2024-07-08 6:43:48.794055200 AM,31.11591669,53.21214902,1652.284,USER,Fixed,Corrected,None,195, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:43, , , , ,1.588,0.702,1.424, , , , 
 ,20240707135042 2024-07-07 2:06:32.363870100 PM,31.11443708,53.20531264,1659.55,USER,Fixed,Corrected,None,335, ,BYCODE(0), ,0.015,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:06, , , , ,2.258,0.705,2.145, , , , 
 ,20240707131547 2024-07-07 1:23:07.704297100 PM,31.11249907,53.182542,1665.318,USER,Fixed,Corrected,None,106, ,BYCODE(0), ,0.015,0.01,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:23, , , , ,1.415,0.657,1.254, , , , 
 ,20240707135042 2024-07-07 1:59:44.502425900 PM,31.11322931,53.20111061,1659.233,USER,Fixed,Corrected,None,152, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:59, , , , ,1.721,0.665,1.588, , , , 
 ,20240707131547 2024-07-07 1:32:06.855315200 PM,31.11212638,53.19376595,1666.392,USER,Fixed,Corrected,None,343, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:32, , , , ,1.488,0.669,1.329, , , , 
 ,20240708063102 2024-07-08 6:48:44.523352600 AM,31.11752097,53.21044654,1651.659,USER,Fixed,Corrected,None,330, ,BYCODE(0), ,0.014,0.01,0.012,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:48, , , , ,2.019,0.768,1.867, , , , 
 ,20240707135042 2024-07-07 2:10:24.990150200 PM,31.11585232,53.2025428,1659.78,USER,Fixed,Corrected,None,443, ,BYCODE(0), ,0.014,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:10, , , , ,2.271,0.705,2.159, , , , 
 ,20240707125052 2024-07-07 1:01:41.301667500 PM,31.11140138,53.17605656,1667.591,USER,Fixed,Corrected,None,181, ,BYCODE(0), ,0.014,0.009,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:01, , , , ,1.39,0.689,1.207, , , , 
 ,20240708063102 2024-07-08 6:39:19.497385300 AM,31.1161549,53.20509039,1651.732,USER,Fixed,Corrected,None,73, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:39, , , , ,1.434,0.667,1.269, , , , 
 ,20240707135042 2024-07-07 1:56:45.630673900 PM,31.11311819,53.19766636,1660.022,USER,Fixed,Corrected,None,72, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:56, , , , ,1.74,0.687,1.599, , , , 
 ,20240707135042 2024-07-07 1:53:59.601038200 PM,31.11212142,53.19571237,1659.44,USER,Fixed,Corrected,None,6, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 1:53:60 PM, , , , ,1.732,0.686,1.59, , , , 
 ,20240707131547 2024-07-07 1:36:55.315192700 PM,31.11398804,53.19472834,1665.604,USER,Fixed,Corrected,None,463, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:36, , , , ,1.43,0.635,1.282, , , , 
 ,20240707131547 2024-07-07 1:26:16.846517600 PM,31.11226095,53.18685532,1666.521,USER,Fixed,Corrected,None,188, ,BYCODE(0), ,0.015,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:26, , , , ,1.494,0.672,1.335, , , , 
 ,20240708063102 2024-07-08 6:43:50.814463400 AM,31.11587301,53.21235612,1652.305,USER,Fixed,Corrected,None,196, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:43, , , , ,1.588,0.702,1.424, , , , 
 ,20240707135042 2024-07-07 2:03:01.185960500 PM,31.11362711,53.20400823,1659.227,USER,Fixed,Corrected,None,240, ,BYCODE(0), ,0.015,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:03, , , , ,2.216,0.706,2.1, , , , 
 ,20240707131547 2024-07-07 1:30:00.829116100 PM,31.1119514,53.19281465,1665.412,USER,Fixed,Corrected,None,285, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:30, , , , ,1.481,0.669,1.321, , , , 
 ,20240707135042 2024-07-07 2:06:34.353147000 PM,31.11447999,53.20511002,1659.508,USER,Fixed,Corrected,None,336, ,BYCODE(0), ,0.015,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:06, , , , ,2.258,0.705,2.145, , , , 
 ,20240707125052 2024-07-07 12:58:12.017651300 PM,31.11093706,53.1742301,1668.338,USER,Fixed,Corrected,None,89, ,BYCODE(0), ,0.014,0.009,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 12:58, , , , ,1.376,0.688,1.191, , , , 
 ,20240708063102 2024-07-08 6:48:46.823259600 AM,31.11756219,53.21025269,1651.662,USER,Fixed,Corrected,None,331, ,BYCODE(0), ,0.014,0.01,0.012,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:48, , , , ,2.019,0.768,1.867, , , , 
 ,20240707131547 2024-07-07 1:24:38.805906300 PM,31.11123246,53.18912398,1665.117,USER,Fixed,Corrected,None,144, ,BYCODE(0), ,0.015,0.011,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:24, , , , ,1.458,0.671,1.294, , , , 
 ,20240707135042 2024-07-07 2:10:26.987546700 PM,31.11589484,53.2023387,1659.952,USER,Fixed,Corrected,None,444, ,BYCODE(0), ,0.014,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:10, , , , ,2.271,0.705,2.159, , , , 
 ,20240708063102 2024-07-08 6:39:21.486499300 AM,31.1161978,53.20488769,1651.784,USER,Fixed,Corrected,None,74, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:39, , , , ,1.434,0.667,1.269, , , , 
 ,20240707131547 2024-07-07 1:34:26.140255900 PM,31.11298452,53.19372066,1666.471,USER,Fixed,Corrected,None,403, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:34, , , , ,1.416,0.634,1.266, , , , 
 ,20240707135042 2024-07-07 1:59:46.491606000 PM,31.11318687,53.2013125,1659.215,USER,Fixed,Corrected,None,153, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:59, , , , ,1.721,0.665,1.588, , , , 
 ,20240707125052 2024-07-07 12:59:26.770326600 PM,31.10985746,53.17989543,1669.768,USER,Fixed,Corrected,None,121, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 12:59, , , , ,1.381,0.688,1.197, , , , 
 ,20240708063102 2024-07-08 6:43:52.801609300 AM,31.11583027,53.21255931,1652.454,USER,Fixed,Corrected,None,197, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:43, , , , ,1.588,0.703,1.424, , , , 
 ,20240707131547 2024-07-07 1:19:17.653214900 PM,31.11056732,53.18523374,1664.956,USER,Fixed,Corrected,None,4, ,BYCODE(0), ,0.015,0.01,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:19, , , , ,1.548,0.724,1.369, , , , 
 ,20240707131547 2024-07-07 1:28:04.970259400 PM,31.1127901,53.18645729,1665.366,USER,Fixed,Corrected,None,237, ,BYCODE(0), ,0.015,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:28, , , , ,1.502,0.672,1.343, , , , 
 ,20240707135042 2024-07-07 1:56:47.657392500 PM,31.11307436,53.19787329,1659.903,USER,Fixed,Corrected,None,73, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:56, , , , ,1.74,0.687,1.599, , , , 
 ,20240707125052 2024-07-07 12:57:32.012377500 PM,31.10987107,53.17824795,1668.569,USER,Fixed,Corrected,None,69, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 12:57, , , , ,1.372,0.688,1.188, , , , 
 ,20240707135042 2024-07-07 1:54:01.621619200 PM,31.11215885,53.19591965,1659.669,USER,Fixed,Corrected,None,7, ,BYCODE(0), ,0.014,0.013,0.015,0.019,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 13:54, , , , ,1.732,0.686,1.59, , , , 
 ,20240707135042 2024-07-07 2:06:36.375677300 PM,31.11452393,53.2049039,1659.564,USER,Fixed,Corrected,None,337, ,BYCODE(0), ,0.015,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:06, , , , ,2.258,0.705,2.146, , , , 
 ,20240707135042 2024-07-07 2:03:03.210825200 PM,31.11366459,53.20421657,1659.559,USER,Fixed,Corrected,None,241, ,BYCODE(0), ,0.015,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:03, , , , ,2.216,0.706,2.101, , , , 
 ,20240708063102 2024-07-08 6:39:23.475671300 AM,31.11624024,53.20468499,1651.876,USER,Fixed,Corrected,None,75, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 6:39, , , , ,1.434,0.667,1.269, , , , 
 ,20240707135042 2024-07-07 2:10:28.995400000 PM,31.1159379,53.20213396,1659.891,USER,Fixed,Corrected,None,445, ,BYCODE(0), ,0.014,0.013,0.016,0.02,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 14:10, , , , ,2.271,0.705,2.159, , , , 
